experiment,condition,method,dataset,R2,R2_SE,RMSE_RANGE,RMSE_RANGE_SE,MAE_RANGE,MAE_RANGE_SE,QICE,QICE_SE,NMPIW,NMPIW_SE,source_json,uncertainty_json,source_note
ex2_rows200_scaling,3M,nanoTabPFN,boston,0.8532126254,0.02681982977,0.08808320899,0.00960535312,0.06136424706,0.004706119875,0.022,0.004898979486,1.145432341,0.07278275197,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,cars,0.9033558987,0.02010153241,0.07114870648,0.002847642211,0.04637271063,0.002839977156,0.018,0.004472135955,0.874337735,0.06018647453,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,concrete_compressive_strength,0.8228899428,0.02902216612,0.1035076533,0.006687788215,0.07616802012,0.005412665555,0.03,0.003633180425,1.552399804,0.09989512718,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,cpu_activity,0.9257787104,0.01031327835,0.05492442146,0.00726633068,0.02899133309,0.002224517383,0.022,0.004147288271,0.8249485772,0.04020154509,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,energy_efficiency,0.9821107561,0.004574340467,0.04006094952,0.004923027048,0.02869679578,0.003176581832,0.032,0.007211102551,0.3157060282,0.006332005324,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,grid_stability,0.7720985559,0.02748963914,0.1254183081,0.006018784889,0.09952439723,0.004949374163,0.033,0.002683281573,1.961854034,0.04518019522,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,kin8nm,0.3851427974,0.03520147427,0.1931687288,0.01102948057,0.1544969468,0.01048336998,0.021,0.002828427125,2.530969181,0.08233031515,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,Moneyball,0.9285999868,0.01160048567,0.05971713583,0.004905406165,0.0473873729,0.003721755748,0.022,0.006099180273,0.9599910739,0.05823681752,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,pumadyn32nh,-0.003189100471,0.01074580825,0.2140141102,0.00730524375,0.1717544707,0.006722495149,0.011,0.004898979486,3.363459579,0.293963084,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
ex2_rows200_scaling,3M,nanoTabPFN,QSAR_fish_toxicity,0.4955254201,0.0619628742,0.1441034114,0.006965148091,0.1049662864,0.004263853362,0.022,0.002683281573,2.154505456,0.1747681075,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,nanoTabPFN_version10_original02/3M/model_step_0120000_rows200_bins10_eval.json,
